text,llm_responses,scope3,vague
"While changes to the law may be required in many countries to ensure that platform workers are protected across apps, we’re working with our peers in the business community, wherever possible, to improve working conditions today .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Australia: We led the development of the National Safety Principles for Food Delivery Platforms and signed onto it with other food delivery platforms .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re committed to improving safety in the sector and upholding the principles by maintaining policies and processes in respect of training and information sharing, delivery equipment and personal protective equipment, support, consultation with workers and other stakeholders, and incident reporting and investigation, among other matters .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Japan: As a leader in the delivery industry, we partnered with the.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Japan Food Delivery Service Association and its major food delivery platform members .
","{'scope3': 'ambiguous', 'vague': 'generic'}",ambiguous,generic
"In 2022, the association released Guidelines for Improving the Working Environment for Food Delivery Service Couriers, building on its Road Safety Guidelines released in 2021 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Global: Uber signed a Memorandum of Understanding with the International Transport Workers’ Federation (ITF), a democratic, affiliate led federation of nearly 700 transport workers’ unions from 147 countries, representing 20 million workers .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The agreement allows Uber and ITF to collaborate on measures to benefit drivers and couriers, including dialogue on a variety of topics such as trade union representation, freedom of association and bargaining, working conditions, health and safety, social protections, and dispute resolution .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Canada: Uber Canada signed an agreement with Canada’s largest private sector union in the food, retail, and service sectors, United Food and Commercial Workers Canada (UFCW Canada) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through this agreement, UFCW Canada can provide representation if requested by drivers and couriers facing an account deactivation or other account dispute issues .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"UFCW Canada and Uber will jointly advocate that provincial governments enact industry wide legislative reforms, such as a minimum earnings standard, a benefits fund, and worker rights .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Australia: Uber Australia signed a Statement of Principles with the country’s largest union in the transport sector, the Transport Workers Union (TWU) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our agreement expresses the fact that Uber and TWU support industry wide standards that ensure minimum and transparent enforceable earnings and benefits for platform workers, dispute resolution mechanisms, and the rights of platform workers to have an effective collective voice .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition to listening, Uber executives, product managers, engineers, and our CEO hit the road to understand what drivers and couriers experience daily .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"They discovered pain points big and small, from in app design choices to the need for significant navigation improvements .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The feedback from these lived experiences resulted in more than 300 fixes that meaningfully improved the driver and courier experience .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We remain open and committed to working with peers, users, and industry associations to build the right representation models for platform work and to ensure accountability for delivering on commitments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re committed to capturing the diverse perspectives of people who earn on our platform, listening to their opinions, and addressing and supporting their needs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During 2021, we held over 300 engagement and listening sessions with drivers and couriers around the world and conducted more than 50 surveys to gather feedback .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve doubled down on programs that enable groups of drivers and couriers to share feedback with Uber’s Operations and Product teams on behalf of their communities so that we can make meaningful changes .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After a successful launch in Australia, for example, we brought Advisory Councils to India in 2022 and expanded Uber Crew (a program through which drivers and couriers elect other drivers and couriers to bring their feedback to Uber) to all 50 states .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We meet regularly with driver and courier associations in many countries and regions, including Brazil, France, New York, and Washington State (US) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also engage with unions in several places, including France and the UK .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Refuel, regroup, and find a bathroom Drivers and couriers need to be able to refuel, regroup, and find a bathroom when they choose to stop for a rest .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, starting in the US, we rolled out an in app feature that enables drivers and couriers to pause incoming trip requests without having to log off, to find a restroom, and to save on gas through our partnership with Upside .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Using data from GasBuddy, drivers and couriers can now use the Uber app to navigate directly to nearby gas stations and restrooms, and they can save money per gallon through cash back with Upside .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Navigate your way Drivers, including Uber Crew Members in the US, have told us that one of their biggest pain points when driving or delivering is navigation .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To help make pickups smoother, we’re now showing drivers what side of the street their pickup will be on and providing a more precise description of where to meet up .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Drivers can choose from up to 2 alternate routes and change their navigation provider within the Uber app .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re also working on traffic based rerouting to help make sure drivers can be confident they’re taking the least congested route .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More live support We expanded our phone support for all drivers and couriers in the US and Canada from 5 days to 7 days a week .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For Uber Pro Gold, Platinum, or Diamond drivers and couriers, live phone support is available 24 hours a day, 7 days a week .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Modular onboarding When a new driver wants to both drive and deliver, we’ve made it possible for them to start delivering as soon as they meet the necessary requirements for delivery, rather than having to wait for their mobility onboarding process to complete .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Where it’s possible for us to do so, we partner locally to provide and facilitate a wide range of perks and protections for drivers and couriers, including through our Uber Pro loyalty program .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Insurance products: We partner with leading insurance companies to offer a range of protection solutions, including on app coverage for accidents and injuries while working and in some markets, income protection when drivers or couriers can’t work due to injury or sickness .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Allianz in the UK and Europe and AXA in France, where Uber fully funds on trip and off app benefits for eligible drivers and couriers, including injury, sickness, maternity, and paternity payments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Chubb in Australia, where Uber fully funds on app accident protection, including payments for certain common injuries, permanent disability and accidental death compensation, and reimbursement or lump sum benefits in certain events such as hospitalization or assault .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Learning and growth: We partner with academic and learning institutions to make opportunities available to eligible drivers and their family members through bachelor’s degree programs and courses on entrepreneurship, skills development, and language learning .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rosetta Stone to provide eligible drivers and couriers around the world the opportunity to learn a new language for free .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Arizona State University (ASU) in the US has enrolled nearly 4,000 drivers, couriers, and their family members in online undergraduate degree programs through a partnership that provides 100% tuition coverage .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As of Spring 2022, more than 300 participants have graduated with a bachelor’s degree .
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"In addition, more than 10,000 have participated in our Upskilling program with ASU, which includes English language and entrepreneurship courses .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Endeavor and Sebrae Latin America with technical assistance from the International Finance Corporation to provide drivers and couriers with access to online micro courses in entrepreneurship, including financial education, future of work, personal marketing, time management, and customer service .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"African Management Institute to offer a free learning program focused on skills development and entrepreneurship for drivers and couriers in sub Saharan Africa .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Open University in the UK to offer eligible drivers and couriers or a family member to take a fully funded undergraduate degree level course, or other short courses .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we made it possible for drivers and couriers in many of Uber’s markets to request an achievement summary letter that details the date of their first trip or delivery, number of trips and deliveries, average customer rating, and top feedback .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Drivers and couriers can use these letters as evidence of their experience using the Uber app in job and other applications .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To date, 32,000 achievement summary letters have been downloaded since launch in mid 2021 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Drivers’ and couriers’ experience with Uber affects their decision to go online and offer their services in Uber’s marketplaces .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber will continue to work tirelessly to earn the trust and business of the drivers and couriers who use our platform for work .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we made changes to the survey methodology (including sampling design and questionnaire design), so these results cannot be compared with 2020 results .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At Uber, we embed safety into everything that we do .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re committed to making Uber safer for everyone using the platform .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since 2017, we’ve doubled the size of our Safety team, made safety a core company value, and continued our investment in new safety technologies and features .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We’ve consistently raised the bar on safety for the industry by embracing an expert driven, action oriented, and transparent approach while holding ourselves accountable to the commitments we’ve made .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are continuously investing and innovating to enhance the safety of the platform for all users .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Ensure that Uber’s safety with clear platform protocols, incidents by building new with empathy and care in approach is guided by expert strong governance, and robust technology solutions as a core times of need . screening technology . part of the app . and advocate advice as part of our commitment to building trust with the people and communities we serve .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe everyone has the right to a safe experience while using Uber .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Everyone who uses the app must commit to adhering to Uber’s Community Guidelines, which are centered on 3 key principles: treating everyone with respect, helping to keep one another safe, and following the law .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber continues to prioritize robust screening processes and technology for drivers and couriers to help strengthen the safety of our platform, and we’re proud to have applied innovative technology to enhance our overall screening initiatives .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber’s driver screening process consists of several identity safeguards, including a review of identity information such as a driver’s license, Social Security number, proof of insurance, and vehicle registration .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the US, we also collect and examine a driver’s background history through a third party vendor accredited by the Professional Background Screening Association .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have long set the standard for platform safety technology .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Safety Toolkit, a single spot in the app where riders, drivers and couriers can access safety features during their trip .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In app Emergency Button, which connects riders, drivers and couriers directly to 911 with the push of a button and, where available, allows users to text 911 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Phone number and address anonymization,15 which hides the personal details of riders, drivers and couriers .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Share My Trip Follow My Ride, which allow riders, drivers and couriers to share their trip with designated loved ones who can follow their trip in real time .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Verify My Ride: Riders can opt in to receiving a unique 4 digit PIN before each trip, which they provide verbally to their driver, who needs to enter it into their app to start the trip .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Speed limit alerts and driving hours tool, which help reduce speeding and fatigued driving .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"RideCheck16 can detect rare events such as long stops, unexpected routes, or possible vehicle crashes and send a notification to riders and drivers to see if all is well .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Then, if needed, the app provides tools that they can use to get help .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rider Seat Belt Alerts: To improve adoption of rear seat belt use, we began rolling out Rider Seat Belt Alerts to prompt riders to take this lifesaving step .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After a driver starts the trip, an audio tone will be emitted from the driver’s phone and riders will receive a push notification reminding them to buckle up .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Audio Recording feature in the US that allows drivers and riders to record audio during a trip .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Any recorded content is encrypted on the phone so that no one can access it without permission .
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Uber can only access it if the user reports a safety incident and includes the audio file .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The feature is already available in more than dozen countries around the world .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rider Verification: Riders who try to set up a new account with an anonymous form of payment, such as a prepaid gift card, are required to upload an ID, which undergoes a series of validity checks .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These additional verification requirements can act as a deterrent to those who are trying to use the app for theft or to harm drivers .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At Uber, we’re committed to supporting all users with empathy and care in times of need .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Reporting channels and response teams Uber receives and proactively gathers safety incident reports from more than 10 different channels, including the app, our critical safety line, social media, and law enforcement .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We encourage feedback and reporting, even though this increases the total number of safety reports we receive and need to manage, because it shows us the reality of our users’ experiences and helps us improve our safety processes and policies .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All potential safety related reports are manually reviewed by teams of specialized customer support agents for proper adjudication .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When our support teams receive safety related reports, they are triaged and classified by agents based on the description given by the reporting party, and appropriate action is then taken in each and every case .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Working with law enforcement Uber is committed to working closely with law enforcement officials to promote safety within our communities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have a dedicated global Public Safety Liaison team made up of former law enforcement professionals who work to proactively partner with law enforcement and educate them about how Uber can assist during an emergency or investigation .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"If anything happens, 24 7 support is available in the app from a specialized team of Uber agents who are trained to handle sensitive reports.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Sexual misconduct education In partnership with RAINN (Rape, Abuse Incest National Network), a national anti sexual violence organization, we developed and launched comprehensive sexual misconduct education for drivers in the US, led by real drivers .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These video modules cover a wide range of topics, including respecting privacy and personal space, conversational boundaries, and sexual assault awareness and bystander intervention they also offer resources and strategies for promoting safety on the Uber app .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Driving Change Since 2017, Uber’s Driving Change initiative has provided funding to organizations working to prevent, address, and respond to gender based violence .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This funding has supported the critical work of these organizations, including those that are survivor led and that provide culturally specific resources and support to communities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This work includes initiatives like NO MORE’s DontStandBy bystander awareness campaign and Rise’s Survivor Safe Haven project .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Industry Sharing Safety Program When we published our first US Safety Report, we committed to finding a way to share deactivation17 data with other rideshare companies .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, we made good on that promise, launching the Industry Sharing Safety Program .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This initiative enables companies to exchange basic information about drivers who have been deactivated for serious sexual assault or physical assault fatalities to help prevent these individuals from operating on another platform .
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"For example, if a driver is flagged by Uber’s system and subsequently deactivated for unsafe driving, they may still be allowed to ride with Uber using the rider app .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have engaged with hundreds of advocacy organizations worldwide, including women’s safety groups, road safety organizations, and crime prevention organizations to ensure that we incorporate their perspectives and follow best practices .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are proud to have worked with partners to develop impactful programs and initiatives, including those highlighted below .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Impaired driving prevention Since 2012, we have partnered with Mothers Against Drunk Driving (MADD) to reduce drunk driving throughout the country .
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"Last year we launched a first of its kind coalition with MADD and Anheuser Busch to raise awareness and ultimately shift behavior when it comes to drinking and driving .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Together we reached tens of millions of people with our Decide to Ride campaign and provided discounted rides .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, we partnered with the Governors Highway Safety Association (GHSA) to support impaired driving prevention efforts in states across the country .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Bicycle delivery safety We partnered with the Governors Highway Safety Association (GHSA) on a campaign to provide important road safety guidance to bicycle couriers using Uber Eats .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Using feedback from bicycle couriers, GHSA developed a series of safe riding tips .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The tips featured information on safe road positioning and how to safely operate and maintain a bicycle .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, we launched Bicycle Friendly Driver education with the League of American Bicyclists, which is available to all drivers on the platform .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"And our Bike Lane Alert feature reminds riders to watch for bicyclists before exiting the vehicle .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"US Safety Reports Uber’s US Safety Reports are part of our ongoing commitment to continually improve the safety of our platform for all who use it .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These reports detail our safety policies and processes and share data on the most serious incidents that occur on our rideshare platform in the US: motor vehicle fatalities, physical assault fatalities, and sexual assaults .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As outlined in both reports (2017 2018 and 2019 2020), our data continues to show that the vast majority of trips on Uber (99.9%) are completed without any reported safety incident at all .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"And yet, we recognize that even one critical incident is one too many, as it reflects the devastating personal experience of an individual using Uber .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These reports bring hard data to bear in order to drive transparency and accountability and improve safety for Uber and the entire industry .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We know that secrecy doesn’t make anyone safer, and we are committed to consistently raising the bar on safety .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our hope is that more companies will follow Uber’s lead, commit to being transparent about critical safety incidents, and publish their own safety reports .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For a detailed review of safety policies, processes, and data, please view Uber’s US Safety Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are a tech company that connects the physical and digital worlds to help make movement happen at the tap of a button .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve gone from connecting rides on 4 wheels to rides on 2 wheels to freight deliveries on 18 wheels from facilitating the delivery of takeout meals to the delivery of daily essentials, groceries, and just about anything else you need when you need it .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We move quickly responding to day to day changes on the ground in 72 countries and more than 10,000 cities globally .18 We face difficult challenges and continue to reimagine the way the world moves for the better .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To work at this speed, scale, and complexity, it’s essential that we attract and retain a diverse mix of people people who are motivated and energized by our mission .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We need go getters who are looking to improve the way things work for everyone on our platform around the world .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We know we won’t be the right fit for everyone, which is why we’re committed to being clear about who we are and what it’s like to work at Uber .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re collecting data from employees to understand what matters to them most and why they stay and build a career here .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are using this insight to clarify our priorities and approach, and, as a result, we’re focused on 6 differentiated employee needs: pride, belonging and equity, growth, compensation, well being, and trust .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This human capital strategy ensures that we consider the needs of our diverse workforce and continue to create an engaging, equitable, and inclusive experience in each of these critical areas .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"You can see a full breakdown of our talent approach and what we’re doing to improve the employee experience in our 2022 People and Culture Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Hear more about what our employees have to say about working at Uber.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our mission and values drive us as an organization, including who we attract and retain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We want people who are inspired by our mission and share our values to join us, so they can do the best work of their career and truly have an impact on the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"But it’s not enough to have a compelling mission and strong values on a page those have to come to life in our employees’ day to day experience.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re working across our organization to make sure that employees experience our values at every step of their journey, effectively meeting their needs as an individual and as part of our community.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are hyperfocused on designing an ecosystem that enables our people and our business to thrive.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Insurance, Uber for Business previously also included New Mobility and Product Ops) . of Community Specialists at our Centers of Excellence and Greenlight Hubs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Employees who say they are passionate about Uber’s mission.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When it comes to belonging at Uber, we strive to be the undisputed global leader in connecting diverse people and resources on the most equitable, inclusive, and safe technology enabled platform .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is driven by our commitment to build the highest performing diverse workforce working in the most inclusive, equitable, and engaging workplace .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The philosophy starts fundamentally by attracting a diverse workforce, fostering a sense of belonging and community, driving accountability through enhanced data strategy and transparency, and amplifying that across Uber’s ecosystem .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our original anti racist commitments During 2020, Uber acknowledged our unique role and responsibility to help fight racism and, particularly, its disparate impact on the Black community .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At that time, Uber announced our commitments to become a more anti racist company .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The commitments are organized under 4 pillars: ridding our platform of racism, fighting racism with technology, driving equity in the community, and sustaining equity and belonging for all .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through 2021, Uber has made significant strides in all 4 pillars .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The overall health of our racial equity commitments is strong, and we’re continuing to make meaningful progress .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"See our 2022 People and Culture Report for more detail on our progress and accomplishments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Continuing commitments While we have accomplished key goals, we’ll continue to maintain our focus on improving product equity and marketplace fairness with formalized teams committed to these areas .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also will be focused on continuing progress on the remaining 12 commitments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber’s Racial Equity Leadership Council (RELC), comprising 60 plus senior leaders and stakeholders across multiple functions, has designated subcommittees for each of our commitments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through these commitments and their governance, we’re focused on developing sustainable solutions to integrate equity into everyday business practices .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"There is still a lot of work to be done, and we remain committed to the path of moving equity forward .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While we track and set targets related to specific populations and levels, we monitor our progress in hiring and retaining diverse talent across the board .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Since our last report, which included data as of March 31, 2021, we’ve seen some mixed progress in overall representation and representation in leadership .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Overall, the number of employees identifying as women globally increased 0 .3 percentage points from 2021 to 2022 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In the US, the number of employees identifying as underrepresented people (URP) rose by 0 .6 percentage points .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The number of employees in the US identifying as Black or African American decreased 1 .0 percentage point overall from 2021 to 2022 .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the US, Asian and Hispanic Latino populations rose by 1 .3 percentage points and 1 .9 percentage points, respectively .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to focus on hiring Black or African American talent and are building more strategic partnerships for sourcing this talent as well as enforcing the Mansfield Rule .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also know that retention is likely the greatest lever we can pull .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to the sponsorship program mentioned later in this report, in 2021 we launched URP visibility forums talent reviews across many organizations where we review top Black or African American and Hispanic Latino talent to make sure they are getting the support and development they need and or are not being held back due to bias .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additional information pertaining to workforce representation data for previous years can be found in the respective reports .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Data callouts on trending progress illustrate both the net percentage point increase (calculated based on the net difference between 2019 and 2022) and the population growth (calculated based on 2022 representation percentages divided by 2019 representation percentages) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Representation percentage excludes employees who did not self report race ethnicity .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Denominator for these figures is total employees in selected org .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Alaska Native, Native Hawaiian or Other Pacific Islander, Two or More Races .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From a leadership perspective, the percentage of women in leadership overall increased 3 .8 percentage points globally .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the US, the percentage of Black or African American leaders decreased by 0 .4 percentage points, Asian leaders by 2 .2 percentage points, and Hispanic Latino leaders by 0 .6 percentage points since 2021 .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additional information pertaining to workforce representation data for previous years can be found in the respective reports .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are diligent about tracking our demographic data and holding ourselves accountable for improving representation of women globally and underrepresented people (URP) in the US year over year .36 That said, incremental gains are not always linear, but in conjunction with our Board of Directors we continue to monitor the indicators and associated progress .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have implemented different programming as noted in this report and expect over the long term to enhance our representation .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support our commitments, in 2021 we launched a target setting pilot to identify representation targets for Senior Directors and above with teams of 100 people or more .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"To address historical disparities at the company, these targets focus on increasing the representation of women globally and URP in the US, in total and at more senior levels .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Goals were initially established based on Uber’s 2020 data and the relevant labor pool .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A dashboard allows leaders to monitor algorithmic projections and variables, including hiring, attrition, and promotion, to determine DEI priorities and strategies aligned with their goals .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Relatedly, Uber launched a formal DEI strategic planning process to create a more consistent approach for keeping leadership accountable and aligning relevant teams .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Each leader now has a specific DEI strategic plan that includes factors like how to build an inclusive working environment and hire and retain women and URP .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These plans work in concert with these targets, giving leaders a more comprehensive approach to advancing DEI .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"They share their progress and setbacks in group meetings 2 times per year where they can learn from one another .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Progress against these targets and DEI plans are reviewed quarterly by the CEO and his senior leadership team .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Plus, in 2021 the Board of Directors Compensation Committee amended its charter to explicitly oversee employee engagement and employee diversity, equity, and inclusion efforts .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While business leaders and managers own their own DEI strategic plans, there is overarching accountability across the organization, signaling a company wide commitment to these issues .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The inaugural year showed improvement in every category, with an increase of 1 4 percentage points in representation for women overall, women at Manager level and above, URP overall, and URP at Senior Analyst level and above, in comparison with year end 2020 .37 In order to keep our leadership teams committed to meeting our goals, we tied the compensation for our most senior executives to company wide diversity goals .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
